# mapping_set_id: https://w3id.org/commons/ols/mappings/efo.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/efo
#   local_id: efo.ols
# local_name: efo.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   EFO: http://purl.obolibrary.org/obo/EFO_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   EFO_2: http://www.ebi.ac.uk/efo/EFO_
#   MO: http://purl.obolibrary.org/obo/MO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   SCTID: http://snomed.info/id/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MedDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   CL: http://purl.obolibrary.org/obo/CL_
#   NCIt: http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=
#   DOID_2: 'https://www.ebi.ac.uk/ols/ontologies/doid/terms?obo_id=DOID:'
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   MeSH: http://id.nlm.nih.gov/mesh/
#   SNOMEDCT: http://snomed.info/id/
#   ICD10: https://icd.who.int/browse10/2019/en#/
#   ICD9: http://www.icd9data.com/getICD9Code.ashx?icd9=
#   Wikipedia: http://en.wikipedia.org/wiki/
#   HGNC: 'https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   NCIm: http://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?dictionary=NCI%20MetaThesaurus&code=
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   TADS: http://purl.obolibrary.org/obo/TADS_
#   TGMA: http://purl.obolibrary.org/obo/TGMA_
#   OMIMPS: https://omim.org/MIM:PS
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   ICD10CM: https://icd.codes/icd10cm/
#   MP: http://purl.obolibrary.org/obo/MP_
#   OGMS: http://purl.obolibrary.org/obo/OGMS_
#   PO: http://purl.obolibrary.org/obo/PO_
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MA_2: 'http://www.informatics.jax.org/searches/AMA.cgi?id=MA:'
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   FBdv: http://purl.obolibrary.org/obo/FBdv_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   JAX: https://www.jax.org/strain/
#   RGD: https://rgd.mcw.edu/rgdweb/search/search.html?term=
#   IDOMAL: http://purl.obolibrary.org/obo/IDOMAL_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   HP_2: 'https://hpo.jax.org/app/browse/term/HP:'
#   DSSTox_Generic_SID: https://pubchem.ncbi.nlm.nih.gov/substance/
#   DSSTox_CID: https://pubchem.ncbi.nlm.nih.gov/compound/
#   MFOMD: http://purl.obolibrary.org/obo/MFOMD_
#   OBI: http://purl.obolibrary.org/obo/OBI_
#   GO: http://purl.obolibrary.org/obo/GO_
#   CMO: http://purl.obolibrary.org/obo/CMO_
#   coriell: http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=
#   SCTID_2010_1_31: http://snomed.info/id/
#   ATC_code: http://www.whocc.no/atc_ddd_index/?code=
#   IDO: http://purl.obolibrary.org/obo/IDO_
#   UniProt: https://purl.uniprot.org/uniprot/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   ERO: http://purl.obolibrary.org/obo/ERO_
#   BAO: http://bioportal.bioontology.org/ontologies/BAO/bao:BAO_
#   FBDV: http://purl.obolibrary.org/obo/FBdv_
#   FMA_2: 'https://www.ebi.ac.uk/ols/ontologies/fma/terms?obo_id=FMA:'
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   doi: http://dx.doi.org/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   OAE: http://purl.obolibrary.org/obo/OAE_
#   snomedct: http://snomed.info/id/
#   uniprot.disease: https://www.uniprot.org/diseases/
#   Reactome: https://www.reactome.org/content/detail/
#   HMDB: http://www.hmdb.ca/metabolites/
#   MedGen: https://www.ncbi.nlm.nih.gov/medgen/
#   SYMP: http://purl.obolibrary.org/obo/SYMP_
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   CHMO: http://purl.obolibrary.org/obo/CHMO_
#   PRIDE: http://purl.obolibrary.org/obo/PRIDE_
#   MEDGEN: https://www.ncbi.nlm.nih.gov/medgen/
#   CLO_2: https://www.ebi.ac.uk/ols/ontologies/clo/terms?short_form=CLO_
#   hpscreg: https://hpscreg.eu/cell-line/
#   jax: https://www.jax.org/strain/
#   ENM: http://purl.enanomapper.org/onto/ENM_
#   NPO: http://purl.bioontology.org/ontology/npo#NPO_
#   TXPO: http://purl.obolibrary.org/obo/TXPO_
#   Medgen: https://www.ncbi.nlm.nih.gov/medgen/
#   MGI: http://www.informatics.jax.org/accession/
#   PubChem: https://pubchem.ncbi.nlm.nih.gov/compound/
#   VT: http://purl.obolibrary.org/obo/VT_
#   PR: http://purl.obolibrary.org/obo/PR_
#   T3DB: http://www.t3db.org/toxins/
#   DERMO: http://purl.obolibrary.org/obo/DERMO_
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
EFO_2:0000182	oboInOwl:hasDbXref	MESH:D006528	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000182	oboInOwl:hasDbXref	MONDO:0007256	semapv:UnspecifiedMatching	hepatocellular carcinoma	hepatocellular carcinoma
EFO_2:0000182	oboInOwl:hasDbXref	MedDRA:10007416	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000182	oboInOwl:hasDbXref	MedDRA:10024658	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000182	oboInOwl:hasDbXref	MedDRA:10049010	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000182	oboInOwl:hasDbXref	NCIT:C3099	semapv:UnspecifiedMatching	hepatocellular carcinoma	Hepatocellular Carcinoma
EFO_2:0000182	oboInOwl:hasDbXref	OMIM:114550	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000182	oboInOwl:hasDbXref	Orphanet:88673	semapv:UnspecifiedMatching	hepatocellular carcinoma	
EFO_2:0000183	oboInOwl:hasDbXref	DOID:8567	semapv:UnspecifiedMatching	Hodgkins lymphoma	Hodgkin's lymphoma
EFO_2:0000183	oboInOwl:hasDbXref	EFO_2:0000183	semapv:UnspecifiedMatching	Hodgkins lymphoma	Hodgkins lymphoma
EFO_2:0000183	oboInOwl:hasDbXref	GARD:0002714	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000183	oboInOwl:hasDbXref	ICD10:C81	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000183	oboInOwl:hasDbXref	ICD9:201	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000183	oboInOwl:hasDbXref	MESH:D006689	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000183	oboInOwl:hasDbXref	MONDO:0004952	semapv:UnspecifiedMatching	Hodgkins lymphoma	Hodgkins lymphoma
EFO_2:0000183	oboInOwl:hasDbXref	NCIT:C9357	semapv:UnspecifiedMatching	Hodgkins lymphoma	Hodgkin Lymphoma
EFO_2:0000183	oboInOwl:hasDbXref	OMIM:236000	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000183	oboInOwl:hasDbXref	Orphanet:98293	semapv:UnspecifiedMatching	Hodgkins lymphoma	
EFO_2:0000186	oboInOwl:hasDbXref	DOID:3008	semapv:UnspecifiedMatching	invasive breast ductal carcinoma	invasive ductal carcinoma
EFO_2:0000186	oboInOwl:hasDbXref	EFO_2:0000186	semapv:UnspecifiedMatching	invasive breast ductal carcinoma	invasive breast ductal carcinoma
EFO_2:0000186	oboInOwl:hasDbXref	MONDO:0004953	semapv:UnspecifiedMatching	invasive breast ductal carcinoma	invasive ductal breast carcinoma
EFO_2:0000186	oboInOwl:hasDbXref	NCIT:C4194	semapv:UnspecifiedMatching	invasive breast ductal carcinoma	Invasive Breast Carcinoma of No Special Type
EFO_2:0000186	oboInOwl:hasDbXref	SCTID:408643008	semapv:UnspecifiedMatching	invasive breast ductal carcinoma	
EFO_2:0000187	oboInOwl:hasDbXref	BTO:0002071	semapv:UnspecifiedMatching	Kaposi's sarcoma cell	Kaposi's sarcoma cell
EFO_2:0000187	oboInOwl:hasDbXref	OMIM:148000	semapv:UnspecifiedMatching	Kaposi's sarcoma cell	
EFO_2:0000191	oboInOwl:hasDbXref	DOID:0050909	semapv:UnspecifiedMatching	MALT lymphoma	extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue
EFO_2:0000191	oboInOwl:hasDbXref	EFO_2:0000191	semapv:UnspecifiedMatching	MALT lymphoma	MALT lymphoma
EFO_2:0000191	oboInOwl:hasDbXref	GARD:0006485	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	MONDO:0007650	semapv:UnspecifiedMatching	MALT lymphoma	MALT lymphoma
EFO_2:0000191	oboInOwl:hasDbXref	MedDRA:10060707	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	NCIT:C3898	semapv:UnspecifiedMatching	MALT lymphoma	Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
EFO_2:0000191	oboInOwl:hasDbXref	OMIM:137245	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	Orphanet:52417	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	SCTID:277622004	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	UMLS:C0242647	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	UMLS:C1850900	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000191	oboInOwl:hasDbXref	Wikipedia:MALT_lymphoma	semapv:UnspecifiedMatching	MALT lymphoma	
EFO_2:0000192	oboInOwl:hasDbXref	DOID:3687	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	MELAS syndrome
EFO_2:0000192	oboInOwl:hasDbXref	MeSH:D017241	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	
EFO_2:0000192	oboInOwl:hasDbXref	OMIM:540000	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	
EFO_2:0000193	oboInOwl:hasDbXref	NCIt:C19750	semapv:UnspecifiedMatching	obsolete_MMHCC part	
EFO_2:0000194	oboInOwl:hasDbXref	DOID:5940	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	malignant peripheral nerve sheath tumor
EFO_2:0000194	oboInOwl:hasDbXref	MeSH:D018317	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO_2:0000194	oboInOwl:hasDbXref	NCIt:C3798	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO_2:0000194	oboInOwl:hasDbXref	SNOMEDCT:19897006	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO_2:0000194	oboInOwl:hasDbXref	SNOMEDCT:404037002	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO_2:0000195	oboInOwl:hasDbXref	DOID:14221	semapv:UnspecifiedMatching	metabolic syndrome	abdominal obesity-metabolic syndrome 1
EFO_2:0000195	oboInOwl:hasDbXref	MeSH:D024821	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000195	oboInOwl:hasDbXref	MedDRA:10052066	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000195	oboInOwl:hasDbXref	NCIt:C84442	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000195	oboInOwl:hasDbXref	OMIM:605552	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000195	oboInOwl:hasDbXref	OMIM:615812	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000195	oboInOwl:hasDbXref	SNOMEDCT:237602007	semapv:UnspecifiedMatching	metabolic syndrome	
EFO_2:0000196	oboInOwl:hasDbXref	EFO_2:0000196	semapv:UnspecifiedMatching	metastatic prostate cancer	metastatic prostate cancer
EFO_2:0000196	oboInOwl:hasDbXref	MONDO:0004956	semapv:UnspecifiedMatching	metastatic prostate cancer	metastatic prostate carcinoma
EFO_2:0000196	oboInOwl:hasDbXref	NCIT:C8946	semapv:UnspecifiedMatching	metastatic prostate cancer	Metastatic Prostate Carcinoma
EFO_2:0000196	oboInOwl:hasDbXref	SCTID:314994000	semapv:UnspecifiedMatching	metastatic prostate cancer	
EFO_2:0000197	oboInOwl:hasDbXref	DOID:3030	semapv:UnspecifiedMatching	mucinous carcinoma	mucinous adenocarcinoma
EFO_2:0000197	oboInOwl:hasDbXref	EFO_2:0000197	semapv:UnspecifiedMatching	mucinous carcinoma	mucinous carcinoma
EFO_2:0000197	oboInOwl:hasDbXref	MESH:D002288	semapv:UnspecifiedMatching	mucinous carcinoma	
EFO_2:0000197	oboInOwl:hasDbXref	MONDO:0004957	semapv:UnspecifiedMatching	mucinous carcinoma	mucinous adenocarcinoma
EFO_2:0000197	oboInOwl:hasDbXref	NCIT:C26712	semapv:UnspecifiedMatching	mucinous carcinoma	Mucinous Adenocarcinoma
EFO_2:0000197	oboInOwl:hasDbXref	UMLS:C0007130	semapv:UnspecifiedMatching	mucinous carcinoma	
EFO_2:0000197	oboInOwl:hasDbXref	UMLS:C0334368	semapv:UnspecifiedMatching	mucinous carcinoma	
EFO_2:0000198	oboInOwl:hasDbXref	DOID:0050908	semapv:UnspecifiedMatching	myelodysplastic syndrome	myelodysplastic syndrome
EFO_2:0000198	oboInOwl:hasDbXref	EFO_2:0000198	semapv:UnspecifiedMatching	myelodysplastic syndrome	myelodysplastic syndrome
EFO_2:0000198	oboInOwl:hasDbXref	GARD:0007132	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	MONDO:0018881	semapv:UnspecifiedMatching	myelodysplastic syndrome	myelodysplastic syndrome
EFO_2:0000198	oboInOwl:hasDbXref	MedDRA:10028532	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	MedDRA:10068361	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	NCIT:C3247	semapv:UnspecifiedMatching	myelodysplastic syndrome	Myelodysplastic Syndrome
EFO_2:0000198	oboInOwl:hasDbXref	OMIM:614286	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	Orphanet:52688	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	SCTID:109995007	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	UMLS:C0033027	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000198	oboInOwl:hasDbXref	UMLS:C3463824	semapv:UnspecifiedMatching	myelodysplastic syndrome	
EFO_2:0000199	oboInOwl:hasDbXref	DOID:0050866	semapv:UnspecifiedMatching	oral squamous cell carcinoma	oral squamous cell carcinoma
EFO_2:0000199	oboInOwl:hasDbXref	EFO_2:0000199	semapv:UnspecifiedMatching	oral squamous cell carcinoma	oral squamous cell carcinoma
EFO_2:0000199	oboInOwl:hasDbXref	GARD:0007263	semapv:UnspecifiedMatching	oral squamous cell carcinoma	
EFO_2:0000199	oboInOwl:hasDbXref	MONDO:0004958	semapv:UnspecifiedMatching	oral squamous cell carcinoma	oral cavity squamous cell carcinoma
EFO_2:0000199	oboInOwl:hasDbXref	NCIT:C4833	semapv:UnspecifiedMatching	oral squamous cell carcinoma	Oral Cavity Squamous Cell Carcinoma
EFO_2:0000199	oboInOwl:hasDbXref	Orphanet:502363	semapv:UnspecifiedMatching	oral squamous cell carcinoma	
EFO_2:0000199	oboInOwl:hasDbXref	SCTID:307502000	semapv:UnspecifiedMatching	oral squamous cell carcinoma	
EFO_2:0000199	oboInOwl:hasDbXref	UMLS:C0585362	semapv:UnspecifiedMatching	oral squamous cell carcinoma	
EFO_2:0000200	oboInOwl:hasDbXref	DOID:6536	semapv:UnspecifiedMatching	plasma cell neoplasm	plasma cell neoplasm
EFO_2:0000200	oboInOwl:hasDbXref	EFO_2:0000200	semapv:UnspecifiedMatching	plasma cell neoplasm	plasma cell neoplasm
EFO_2:0000200	oboInOwl:hasDbXref	MESH:D054219	semapv:UnspecifiedMatching	plasma cell neoplasm	
EFO_2:0000200	oboInOwl:hasDbXref	MONDO:0004959	semapv:UnspecifiedMatching	plasma cell neoplasm	plasma cell neoplasm
EFO_2:0000200	oboInOwl:hasDbXref	MedDRA:10035229	semapv:UnspecifiedMatching	plasma cell neoplasm	
EFO_2:0000200	oboInOwl:hasDbXref	NCIT:C4665	semapv:UnspecifiedMatching	plasma cell neoplasm	Plasma Cell Neoplasm
EFO_2:0000200	oboInOwl:hasDbXref	Orphanet:98282	semapv:UnspecifiedMatching	plasma cell neoplasm	
EFO_2:0000200	oboInOwl:hasDbXref	SCTID:415111003	semapv:UnspecifiedMatching	plasma cell neoplasm	
EFO_2:0000200	oboInOwl:hasDbXref	UMLS:C1959632	semapv:UnspecifiedMatching	plasma cell neoplasm	
EFO_2:0000203	oboInOwl:hasDbXref	DOID:7442	semapv:UnspecifiedMatching	monoclonal gammopathy	monoclonal gammopathy of uncertain significance
EFO_2:0000203	oboInOwl:hasDbXref	MESH:D010265	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	MONDO:0004960	semapv:UnspecifiedMatching	monoclonal gammopathy	monoclonal gammopathy
EFO_2:0000203	oboInOwl:hasDbXref	MeSH:D008998	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	MedDRA:10060880	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	NCIT:C35548	semapv:UnspecifiedMatching	monoclonal gammopathy	Monoclonal Gammopathy
EFO_2:0000203	oboInOwl:hasDbXref	NCIt:C35548	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	SCTID:109983007	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	SNOMEDCT:277577000	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	SNOMEDCT:35601003	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000203	oboInOwl:hasDbXref	SNOMEDCT:58648008	semapv:UnspecifiedMatching	monoclonal gammopathy	
EFO_2:0000204	oboInOwl:hasDbXref	OMIM:262890	semapv:UnspecifiedMatching	obsolete_Scott syndrome	
EFO_2:0000204	oboInOwl:hasDbXref	SNOMEDCT:128098009	semapv:UnspecifiedMatching	obsolete_Scott syndrome	
EFO_2:0000205	oboInOwl:hasDbXref	EFO_2:0000205	semapv:UnspecifiedMatching	stage I endometrioid carcinoma	stage I endometrioid carcinoma
EFO_2:0000205	oboInOwl:hasDbXref	MONDO:0004961	semapv:UnspecifiedMatching	stage I endometrioid carcinoma	stage I endometrioid carcinoma
EFO_2:0000206	oboInOwl:hasDbXref	EFO_2:0000206	semapv:UnspecifiedMatching	stage II endometrioid carcinoma	stage II endometrioid carcinoma
EFO_2:0000206	oboInOwl:hasDbXref	MONDO:0004962	semapv:UnspecifiedMatching	stage II endometrioid carcinoma	stage II endometrioid carcinoma
EFO_2:0000209	skos:exactMatch	NCIT:C3183	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	T Acute Lymphoblastic Leukemia
EFO_2:0000209	oboInOwl:hasDbXref	DOID:0050523	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	adult T-cell leukemia/lymphoma
EFO_2:0000209	oboInOwl:hasDbXref	DOID:5603	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	T-cell acute lymphoblastic leukemia
EFO_2:0000209	oboInOwl:hasDbXref	EFO_2:0000209	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	T-cell acute lymphoblastic leukemia
EFO_2:0000209	oboInOwl:hasDbXref	HGNC:5056	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	
EFO_2:0000209	oboInOwl:hasDbXref	MONDO:0004963	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	T-cell acute lymphoblastic leukemia
EFO_2:0000209	oboInOwl:hasDbXref	NCIT:C3183	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	T Acute Lymphoblastic Leukemia
EFO_2:0000209	oboInOwl:hasDbXref	SCTID:277575008	semapv:UnspecifiedMatching	T-cell acute lymphoblastic leukemia	
EFO_2:0000210	oboInOwl:hasDbXref	CL:0000542	semapv:UnspecifiedMatching	obsolete_T lymphocyte	lymphocyte
EFO_2:0000211	skos:exactMatch	NCIT:C4340	semapv:UnspecifiedMatching	unspecified peripheral T-cell lymphoma	Peripheral T-Cell Lymphoma, Not Otherwise Specified
EFO_2:0000211	oboInOwl:hasDbXref	EFO_2:0000211	semapv:UnspecifiedMatching	unspecified peripheral T-cell lymphoma	unspecified peripheral T-cell lymphoma
EFO_2:0000211	oboInOwl:hasDbXref	MONDO:0004964	semapv:UnspecifiedMatching	unspecified peripheral T-cell lymphoma	peripheral T-cell lymphoma, not otherwise specified
EFO_2:0000211	oboInOwl:hasDbXref	NCIT:C4340	semapv:UnspecifiedMatching	unspecified peripheral T-cell lymphoma	Peripheral T-Cell Lymphoma, Not Otherwise Specified
EFO_2:0000212	oboInOwl:hasDbXref	DOID:2154	semapv:UnspecifiedMatching	obsolete_Wilms tumor	nephroblastoma
EFO_2:0000212	oboInOwl:hasDbXref	MeSH:D009396	semapv:UnspecifiedMatching	obsolete_Wilms tumor	
EFO_2:0000212	oboInOwl:hasDbXref	OMIM:194070	semapv:UnspecifiedMatching	obsolete_Wilms tumor	
EFO_2:0000213	oboInOwl:hasDbXref	NCIt:C12664	semapv:UnspecifiedMatching	obsolete_abdominal cavity	
EFO_2:0000216	oboInOwl:hasDbXref	DOID:3025	semapv:UnspecifiedMatching	acinar cell carcinoma	acinar cell carcinoma
EFO_2:0000216	oboInOwl:hasDbXref	EFO_2:0000216	semapv:UnspecifiedMatching	acinar cell carcinoma	acinar cell carcinoma
EFO_2:0000216	oboInOwl:hasDbXref	GARD:0008568	semapv:UnspecifiedMatching	acinar cell carcinoma	
EFO_2:0000216	oboInOwl:hasDbXref	MESH:D018267	semapv:UnspecifiedMatching	acinar cell carcinoma	
EFO_2:0000216	oboInOwl:hasDbXref	MONDO:0004965	semapv:UnspecifiedMatching	acinar cell carcinoma	acinar cell carcinoma
EFO_2:0000216	oboInOwl:hasDbXref	NCIT:C3768	semapv:UnspecifiedMatching	acinar cell carcinoma	Acinar Cell Carcinoma
EFO_2:0000216	oboInOwl:hasDbXref	UMLS:C0206685	semapv:UnspecifiedMatching	acinar cell carcinoma	
EFO_2:0000217	oboInOwl:hasDbXref	DOID:4029	semapv:UnspecifiedMatching	gastritis	gastritis
EFO_2:0000217	oboInOwl:hasDbXref	HP:0005263	semapv:UnspecifiedMatching	gastritis	Gastrit
EFO_2:0000217	oboInOwl:hasDbXref	ICD10:K29	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	MESH:D005756	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	MONDO:0004966	semapv:UnspecifiedMatching	gastritis	gastritis
EFO_2:0000217	oboInOwl:hasDbXref	MeSH:D005756	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	MedDRA:10017853	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	NCIT:C26780	semapv:UnspecifiedMatching	gastritis	Gastritis
EFO_2:0000217	oboInOwl:hasDbXref	NCIt:C26780	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	SCTID:4556007	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	SNOMEDCT:4556007	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	UMLS:C0017152	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	UMLS:C0267112	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	UMLS:C2243088	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	UMLS:C2243090	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000217	oboInOwl:hasDbXref	UMLS:C3854048	semapv:UnspecifiedMatching	gastritis	
EFO_2:0000218	oboInOwl:hasDbXref	DOID:0080780	semapv:UnspecifiedMatching	acute erythroleukemia	acute erythroid leukemia
EFO_2:0000218	oboInOwl:hasDbXref	GARD:0009620	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	GARD:0009750	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	MESH:D004915	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	MONDO:0017858	semapv:UnspecifiedMatching	acute erythroleukemia	acute erythroid leukemia
EFO_2:0000218	oboInOwl:hasDbXref	NCIT:C8923	semapv:UnspecifiedMatching	acute erythroleukemia	Acute Erythroid Leukemia
EFO_2:0000218	oboInOwl:hasDbXref	OMIM:133180	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	Orphanet:318	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	SCTID:93451002	semapv:UnspecifiedMatching	acute erythroleukemia	
EFO_2:0000218	oboInOwl:hasDbXref	UMLS:C0023440	semapv:UnspecifiedMatching	acute erythroleukemia	
